true I(650),predicted I(650)
0.023554916334785108,0.05105609488728001
0.012773994905343738,0.05105609488728001
0.05105609488728,0.04009201422667426
0.06344409883823071,0.05960488517048172
0.07511287681560427,0.0752151819255277
0.09082547868057377,0.0640681006117049
0.011999869936179222,0.1042642318158965
0.024423342019222166,0.10660140627421352
0.09515454106177902,0.11069146157626826
0.1141972232637438,0.09501646875315287
0.06998510319560068,0.09492154404097239
0.09480936029021361,0.09007060381043372
0.1034609375536559,0.0948093602902137
