true I(max),predicted I(max)
0.19265489868741079,0.21060613996039312
0.16833002187012563,0.20867513073830968
0.19636437762377687,0.21060613996039312
0.2315399660329962,0.21060613996039312
0.2359128958768749,0.20867513073830968
0.25443056854848595,0.21060613996039312
0.16901447965530506,0.21060613996039312
0.16317408876473516,0.20867513073830968
0.22703298467174182,0.20867513073830968
0.24241478787874576,0.20867513073830968
0.19560636688592103,0.21060613996039312
0.22111525773427299,0.21060613996039312
0.22677206070013584,0.20867513073830968
