v АК,v ЦН,ang
0.07999999999999996,0.07999999999999996,-0.002197342457440822
0.09125628140703514,0.07999999999999996,-0.002197342457440822
0.10251256281407031,0.07999999999999996,-0.002197342457440822
0.11376884422110549,0.07999999999999996,-0.002197342457440822
0.12502512562814067,0.07999999999999996,-0.002197342457440822
0.13628140703517583,0.07999999999999996,-0.002197342457440822
0.14753768844221102,0.07999999999999996,-0.002197342457440822
0.1587939698492462,0.07999999999999996,-0.002197342457440822
0.17005025125628137,0.07999999999999996,-0.002197342457440822
0.18130653266331653,0.07999999999999996,-0.002197342457440822
0.19256281407035172,0.07999999999999996,-0.002197342457440822
0.2038190954773869,0.07999999999999996,-0.002197342457440822
0.21507537688442208,0.07999999999999996,-0.002197342457440822
0.22633165829145724,0.07999999999999996,-0.002197342457440822
0.23758793969849243,0.07999999999999996,-0.002197342457440822
0.24884422110552762,0.07999999999999996,-0.002197342457440822
0.2601005025125628,0.07999999999999996,-0.002197342457440822
0.27135678391959794,0.07999999999999996,-0.002197342457440822
0.2826130653266331,0.07999999999999996,-0.002197342457440822
0.2938693467336683,0.07999999999999996,-0.002197342457440822
0.3051256281407035,0.07999999999999996,-0.002197342457440822
0.31638190954773865,0.07999999999999996,-0.002197342457440822
0.32763819095477387,0.07999999999999996,-0.002197342457440822
0.33889447236180903,0.07999999999999996,-0.002197342457440822
0.3501507537688442,0.07999999999999996,-0.002197342457440822
0.36140703517587935,0.07999999999999996,-0.002197342457440822
0.3726633165829145,0.07999999999999996,-0.002197342457440822
0.38391959798994973,0.07999999999999996,-0.002197342457440822
0.3951758793969849,0.07999999999999996,-0.002197342457440822
0.40643216080402006,0.07999999999999996,-0.002197342457440822
0.4176884422110553,0.07999999999999996,-0.002197342457440822
0.42894472361809044,0.07999999999999996,-0.002197342457440822
0.4402010050251256,0.07999999999999996,-0.002197342457440822
0.45145728643216076,0.07999999999999996,-0.002197342457440822
0.4627135678391959,0.07999999999999996,-0.002197342457440822
0.47396984924623115,0.07999999999999996,-0.002197342457440822
0.4852261306532663,0.07999999999999996,-0.002197342457440822
0.49648241206030147,0.07999999999999996,-0.002197342457440822
0.5077386934673367,0.07999999999999996,-0.002197342457440822
0.5189949748743719,0.07999999999999996,-0.002197342457440822
0.530251256281407,0.07999999999999996,-0.002197342457440822
0.5415075376884422,0.07999999999999996,-0.002197342457440822
0.5527638190954773,0.07999999999999996,-0.002197342457440822
0.5640201005025125,0.07999999999999996,-0.002197342457440822
0.5752763819095477,0.07999999999999996,-0.002197342457440822
0.5865326633165829,0.07999999999999996,-0.002197342457440822
0.5977889447236181,0.07999999999999996,-0.002197342457440822
0.6090452261306533,0.07999999999999996,-0.002197342457440822
0.6203015075376884,0.07999999999999996,-0.002197342457440822
0.6315577889447236,0.07999999999999996,-0.002197342457440822
0.6428140703517587,0.07999999999999996,-0.002197342457440822
0.6540703517587939,0.07999999999999996,-0.002197342457440822
0.6653266331658291,0.07999999999999996,-0.002197342457440822
0.6765829145728643,0.07999999999999996,-0.002197342457440822
0.6878391959798995,0.07999999999999996,-0.002197342457440822
0.6990954773869347,0.07999999999999996,-0.002197342457440822
0.7103517587939698,0.07999999999999996,-0.002197342457440822
0.721608040201005,0.07999999999999996,-0.002197342457440822
0.7328643216080402,0.07999999999999996,-0.002197342457440822
0.7441206030150753,0.07999999999999996,-0.0021917653149730477
0.7553768844221106,0.07999999999999996,-0.0021917653149730477
0.7666331658291458,0.07999999999999996,-0.0021917653149730477
0.7778894472361809,0.07999999999999996,-0.0021917653149730477
0.7891457286432161,0.07999999999999996,-0.0021917653149730477
0.8004020100502512,0.07999999999999996,-0.0021917653149730477
0.8116582914572864,0.07999999999999996,-0.0021917653149730477
0.8229145728643216,0.07999999999999996,-0.0021917653149730477
0.8341708542713567,0.07999999999999996,-0.0021917653149730477
0.8454271356783919,0.07999999999999996,-0.0021917653149730477
