15	498.9967197750712	1.873671284131365	52.067478912840215	
16	498.9967197750712	1.9701278906943218	49.327085285848625	
17	495.5712277413317	1.6086171361637012	68.16729147141575	
18	497.96907216494935	1.6912232058858117	62.68650421743257	
19	497.96907216494935	1.7690229543006497	62.686504217432685	
25	498.9967197750712	1.8564930128992017	51.38238050609232	
26	498.9967197750712	1.8101847913871907	54.807872539831806	
27	503.7924086223065	1.7734318015643604	68.8523898781637	
28	503.7924086223065	1.8486612567884855	66.11199625117217	
30	503.7924086223065	1.8008562875871283	66.11199625117206	
31	503.7924086223065	1.7275468492720714	66.45454545454606	
0	0	0	0	
0	0	0	0	
