true ширина,predicted ширина
52.06747891284022,49.32708528584863
49.32708528584863,60.922375820056786
68.16729147141575,56.674765698219844
62.68650421743257,65.42689784442425
62.68650421743268,60.14307638238108
51.38238050609232,55.39876991565187
54.80787253983181,57.93363402061912
68.8523898781637,61.02514058106898
66.11199625117217,67.96176194939139
66.11199625117206,66.36890815370252
66.45454545454606,66.11199625117206
